year,stAbbr,cropName,coName,st_crop_yr_co_prem
2002,IA,CORN,Henry,1185742
2002,IA,CORN,Howard,1554850
2002,IA,CORN,Humboldt,1306481
2002,IA,CORN,Ida,2072819
2002,IA,CORN,Iowa,1527043
2002,IA,CORN,Jackson,876638
2002,IA,CORN,Jasper,1895127
2002,IA,CORN,Jefferson,1292183
2002,IA,CORN,Johnson,1603334
2002,IA,CORN,Jones,1458076
2002,IA,CORN,Keokuk,1957557
2002,IA,CORN,Kossuth,3374988
2002,IA,CORN,Lee,1172326
2002,IA,CORN,Linn,1533952
2002,IA,CORN,Louisa,1233557
2002,IA,CORN,Lucas,514820
2002,IA,CORN,Lyon,1760557
2002,IA,CORN,Madison,871078
2002,IA,CORN,Mahaska,1609340
2002,IA,CORN,Marion,994801
2002,IA,CORN,Marshall,1809047
2002,IA,CORN,Mills,1508437
2002,IA,CORN,Mitchell,1702481
2002,IA,CORN,Monona,2124528
2002,IA,CORN,Monroe,705326
2002,IA,CORN,Montgomery,1157055
2002,IA,CORN,Muscatine,1350494
2002,IA,CORN,O Brien,1449103
2002,IA,CORN,Osceola,1243556
2002,IA,CORN,Page,1429830
2002,IA,CORN,Palo Alto,1849687
2002,IA,CORN,Plymouth,3519546
2002,IA,CORN,Pocahontas,2181245
2002,IA,CORN,Polk,1016383
2002,IA,CORN,Poweshiek,1402208
2002,IA,CORN,Ringgold,778621
2002,IA,CORN,Sac,2639302
2002,IA,CORN,Scott,896552
2002,IA,CORN,Shelby,2492654
2002,IA,CORN,Sioux,2676462
2002,IA,CORN,Story,2062763
2002,IA,CORN,Tama,1646147
2002,IA,CORN,Taylor,1175948
2002,IA,CORN,Union,737127
2002,IA,CORN,Van Buren,835386
2002,IA,CORN,W Pottawattamie,1638168
2002,IA,CORN,Wapello,899839
2002,IA,CORN,Warren,1005299
2002,IA,CORN,Washington,1841496
2002,IA,CORN,Wayne,975649
2002,IA,CORN,Webster,2214792
2002,IA,CORN,Winnebago,1416264
2002,IA,CORN,Winneshiek,1049416
2002,IA,CORN,Worth,1394076
2002,IA,CORN,Wright,1921700
2002,IA,SOYBEANS,Adair,558689
2002,IA,SOYBEANS,Allamakee,98466
2002,IA,SOYBEANS,Appanoose,316993
2002,IA,SOYBEANS,Audubon,753257
2002,IA,SOYBEANS,Benton,785360
2002,IA,SOYBEANS,Black Hawk,495039
2002,IA,SOYBEANS,Boone,782633
2002,IA,SOYBEANS,Bremer,341243
2002,IA,SOYBEANS,Buchanan,483684
2002,IA,SOYBEANS,Buena Vista,1039202
2002,IA,SOYBEANS,Butler,572618
2002,IA,SOYBEANS,Calhoun,1157389
2002,IA,SOYBEANS,Carroll,1010523
2002,IA,SOYBEANS,Cass,720165
2002,IA,SOYBEANS,Cedar,743246
2002,IA,SOYBEANS,Cerro Gordo,1027067
2002,IA,SOYBEANS,Cherokee,1098386
2002,IA,SOYBEANS,Chickasaw,591281
2002,IA,SOYBEANS,Clarke,296651
2002,IA,SOYBEANS,Clay,909368
2002,IA,SOYBEANS,Clayton,150117
2002,IA,SOYBEANS,Clinton,742160
2002,IA,SOYBEANS,Crawford,1371786
2002,IA,SOYBEANS,Dallas,705927
2002,IA,SOYBEANS,Davis,334378
2002,IA,SOYBEANS,Decatur,338274
2002,IA,SOYBEANS,Delaware,404349
2002,IA,SOYBEANS,Des Moines,203332
2002,IA,SOYBEANS,Dickinson,539762
2002,IA,SOYBEANS,Dubuque,175342
2002,IA,SOYBEANS,E Pottawattamie,678647
2002,IA,SOYBEANS,Emmet,612232
2002,IA,SOYBEANS,Fayette,572727
2002,IA,SOYBEANS,Floyd,599072
2002,IA,SOYBEANS,Franklin,886013
2002,IA,SOYBEANS,Fremont,1030205
2002,IA,SOYBEANS,Greene,927143
2002,IA,SOYBEANS,Grundy,511090
2002,IA,SOYBEANS,Guthrie,678853
2002,IA,SOYBEANS,Hamilton,962465
2002,IA,SOYBEANS,Hancock,799868
2002,IA,SOYBEANS,Hardin,775277
2002,IA,SOYBEANS,Harrison,953351
2002,IA,SOYBEANS,Henry,352842
2002,IA,SOYBEANS,Howard,753283
2002,IA,SOYBEANS,Humboldt,690015
2002,IA,SOYBEANS,Ida,1056179
2002,IA,SOYBEANS,Iowa,504062
2002,IA,SOYBEANS,Jackson,231791
2002,IA,SOYBEANS,Jasper,769406
2002,IA,SOYBEANS,Jefferson,428682
2002,IA,SOYBEANS,Johnson,624842
2002,IA,SOYBEANS,Jones,400485
2002,IA,SOYBEANS,Keokuk,680911
2002,IA,SOYBEANS,Kossuth,1595471
2002,IA,SOYBEANS,Lee,314557
2002,IA,SOYBEANS,Linn,588174
2002,IA,SOYBEANS,Louisa,340785
2002,IA,SOYBEANS,Lucas,228990
2002,IA,SOYBEANS,Lyon,925559
2002,IA,SOYBEANS,Madison,395450
2002,IA,SOYBEANS,Mahaska,585251
2002,IA,SOYBEANS,Marion,384178
2002,IA,SOYBEANS,Marshall,815899
2002,IA,SOYBEANS,Mills,681604
2002,IA,SOYBEANS,Mitchell,730919
2002,IA,SOYBEANS,Monroe,317273
2002,IA,SOYBEANS,Montgomery,560039
2002,IA,SOYBEANS,Muscatine,453235
2002,IA,SOYBEANS,O Brien,852345
2002,IA,SOYBEANS,Osceola,721505
2002,IA,SOYBEANS,Page,658153
2002,IA,SOYBEANS,Palo Alto,907943
2002,IA,SOYBEANS,Plymouth,1834523
2002,IA,SOYBEANS,Pocahontas,1146714
2002,IA,SOYBEANS,Polk,391131
2002,IA,SOYBEANS,Poweshiek,502128
2002,IA,SOYBEANS,Ringgold,366369
2002,IA,SOYBEANS,Sac,1224467
2002,IA,SOYBEANS,Scott,275407
2002,IA,SOYBEANS,Shelby,1130791
2002,IA,SOYBEANS,Sioux,1221687
2002,IA,SOYBEANS,Story,931643
2002,IA,SOYBEANS,Tama,674288
2002,IA,SOYBEANS,Taylor,543393
2002,IA,SOYBEANS,Union,318024
2002,IA,SOYBEANS,Van Buren,361646
2002,IA,SOYBEANS,W Pottawattamie,736045
2002,IA,SOYBEANS,Wapello,324352
2002,IA,SOYBEANS,Warren,441002
2002,IA,SOYBEANS,Washington,599014
2002,IA,SOYBEANS,Wayne,506068
2002,IA,SOYBEANS,Webster,1213455
2002,IA,SOYBEANS,Winnebago,678583
2002,IA,SOYBEANS,Winneshiek,366682
2002,IA,SOYBEANS,Woodbury,1722493
2002,IA,SOYBEANS,Worth,648905
2002,IA,SOYBEANS,Wright,1011038
2002,IA,WHEAT,Boone,808
2002,IA,WHEAT,Clarke,15639
2002,IA,WHEAT,Crawford,2678
2002,IA,WHEAT,Davis,1413
2002,IA,WHEAT,Decatur,3612
2002,IA,WHEAT,Des Moines,1284
2002,IA,WHEAT,Fremont,820
2002,IA,WHEAT,Harrison,3069
2002,IA,WHEAT,Henry,131
2002,IA,WHEAT,Jefferson,6265
2002,IA,WHEAT,Johnson,13244
2002,IA,WHEAT,Keokuk,1099
2002,IA,WHEAT,Lee,391
2002,IA,WHEAT,Louisa,648
2002,IA,WHEAT,Lucas,3579
2002,IA,WHEAT,Madison,6225
2002,IA,WHEAT,Mills,2482
2002,IA,WHEAT,Monona,0
2002,IA,WHEAT,Monroe,1230
2002,IA,WHEAT,Osceola,0
2002,IA,WHEAT,Ringgold,0
2002,IA,WHEAT,Taylor,0
2002,IA,WHEAT,Union,0
2002,IA,WHEAT,Van Buren,1679
2002,IA,WHEAT,W Pottawattamie,55
2002,IA,WHEAT,Wapello,2289
2002,IA,WHEAT,Wayne,12494
2002,IL,CORN,Adams,1738953
2002,IL,CORN,Alexander,100731
2002,IL,CORN,Bond,871031
2002,IL,CORN,Boone,727475
2002,IL,CORN,Brown,574251
2002,IL,CORN,Bureau,2548858
2002,IL,CORN,Calhoun,219796
2002,IL,CORN,Carroll,717349
2002,IL,CORN,Cass,497000
2002,IL,CORN,Champaign,3265897
2002,IL,CORN,Christian,1863499
2002,IL,CORN,Clark,836062
2002,IL,CORN,Clay,1118802
2002,IL,CORN,Clinton,948159
2002,IL,CORN,Coles,981019
2002,IL,CORN,Cook,51608
2002,IL,CORN,Crawford,763026
2002,IL,CORN,Cumberland,585578
2002,IL,CORN,De Kalb,1011756
2002,IL,CORN,De Witt,866167
2002,IL,CORN,Douglas,984366
2002,IL,CORN,Edwards,489593
2002,IL,CORN,Effingham,899403
2002,IL,CORN,Ford,1952815
2002,IL,CORN,Franklin,464899
2002,IL,CORN,Fulton,1040834
2002,IL,CORN,Gallatin,1148679
2002,IL,CORN,Greene,822606
2002,IL,CORN,Grundy,1413133
2002,IL,CORN,Hancock,1930525
2002,IL,CORN,Henderson,1096742
2002,IL,CORN,Henry,2434171
2002,IL,CORN,Iroquois,4554703
2002,IL,CORN,Jackson,129432
2002,IL,CORN,Jasper,1097108
2002,IL,CORN,Jefferson,464787
2002,IL,CORN,Jersey,497083
2002,IL,CORN,Jo Daviess,617831
2002,IL,CORN,Johnson,87412
2002,IL,CORN,Kane,544628
2002,IL,CORN,Kankakee,2172080
2002,IL,CORN,Kendall,739160
2002,IL,CORN,Knox,1296576
2002,IL,CORN,La Salle,2719248
2002,IL,CORN,Lake,97089
2002,IL,CORN,Lawrence,815149
2002,IL,CORN,Lee,1951873
2002,IL,CORN,Livingston,4367127
2002,IL,CORN,Logan,1987064
2002,IL,CORN,Macon,1573954
2002,IL,CORN,Macoupin,1970151
2002,IL,CORN,Madison,974414
2002,IL,CORN,Marion,934886
2002,IL,CORN,Marshall,1250343
2002,IL,CORN,Mason,1218452
2002,IL,CORN,Massac,94043
2002,IL,CORN,McDonough,1243304
2002,IL,CORN,McHenry,1329178
2002,IL,CORN,McLean,3367803
2002,IL,CORN,Menard,846900
2002,IL,CORN,Mercer,2063675
2002,IL,CORN,Monroe,439703
2002,IL,CORN,Montgomery,1674638
2002,IL,CORN,Morgan,799243
2002,IL,CORN,Moultrie,934494
2002,IL,CORN,Ogle,2065331
2002,IL,CORN,Peoria,995586
2002,IL,CORN,Perry,297381
2002,IL,CORN,Piatt,1545356
2002,IL,CORN,Pike,1518195
2002,IL,CORN,Pope,44422
2002,IL,CORN,Pulaski,56787
2002,IL,CORN,Putnam,319418
2002,IL,CORN,Randolph,336302
2002,IL,CORN,Richland,813438
2002,IL,CORN,Saline,470635
2002,IL,CORN,Sangamon,1878115
2002,IL,CORN,Schuyler,530433
2002,IL,CORN,Scott,441080
2002,IL,CORN,Shelby,2010237
2002,IL,CORN,St Clair,592494
2002,IL,CORN,Stark,1258156
2002,IL,CORN,Stephenson,1127083
2002,IL,CORN,Tazewell,875310
2002,IL,CORN,Union,74744
2002,IL,CORN,Vermilion,2566103
2002,IL,CORN,Wabash,487136
2002,IL,CORN,Warren,1824801
2002,IL,CORN,Washington,776864
2002,IL,CORN,Wayne,1711938
2002,IL,CORN,White,931204
2002,IL,CORN,Whiteside,1563367
2002,IL,CORN,Will,1322109
2002,IL,CORN,Williamson,213084
2002,IL,CORN,Winnebago,1062255
2002,IL,CORN,Woodford,1460194
2002,IL,SOYBEANS,Adams,668150
2002,IL,SOYBEANS,Alexander,310943
2002,IL,SOYBEANS,Bond,641408
2002,IL,SOYBEANS,Boone,299362
2002,IL,SOYBEANS,Brown,171665
2002,IL,SOYBEANS,Bureau,851717
2002,IL,SOYBEANS,Calhoun,100358
2002,IL,SOYBEANS,Carroll,179555
2002,IL,SOYBEANS,Cass,154855
2002,IL,SOYBEANS,Champaign,990733
2002,IL,SOYBEANS,Christian,512151
2002,IL,SOYBEANS,Clark,473281
2002,IL,SOYBEANS,Clinton,581371
2002,IL,SOYBEANS,Coles,352231
2002,IL,SOYBEANS,Crawford,407517
2002,IL,SOYBEANS,Cumberland,237830
2002,IL,SOYBEANS,De Kalb,367148
2002,IL,SOYBEANS,De Witt,220313
2002,IL,SOYBEANS,Edgar,445404
2002,IL,SOYBEANS,Edwards,250341
2002,IL,SOYBEANS,Effingham,370561
2002,IL,SOYBEANS,Fayette,875193
2002,IL,SOYBEANS,Ford,922137
2002,IL,SOYBEANS,Franklin,392108
2002,IL,SOYBEANS,Fulton,402368
2002,IL,SOYBEANS,Gallatin,641908
2002,IL,SOYBEANS,Greene,378796
2002,IL,SOYBEANS,Grundy,558576
2002,IL,SOYBEANS,Hamilton,777216
2002,IL,SOYBEANS,Hancock,630935
2002,IL,SOYBEANS,Henderson,259018
2002,IL,SOYBEANS,Henry,909438
2002,IL,SOYBEANS,Iroquois,1818579
2002,IL,SOYBEANS,Jackson,356855
2002,IL,SOYBEANS,Jasper,447506
2002,IL,SOYBEANS,Jefferson,417424
2002,IL,SOYBEANS,Jersey,245316
2002,IL,SOYBEANS,Jo Daviess,217966
2002,IL,SOYBEANS,Johnson,136821
2002,IL,SOYBEANS,Kane,238389
2002,IL,SOYBEANS,Kankakee,784162
2002,IL,SOYBEANS,Kendall,246960
2002,IL,SOYBEANS,Knox,436981
2002,IL,SOYBEANS,La Salle,1079750
2002,IL,SOYBEANS,Lake,71509
2002,IL,SOYBEANS,Lawrence,557964
2002,IL,SOYBEANS,Lee,649882
2002,IL,SOYBEANS,Livingston,2114797
2002,IL,SOYBEANS,Logan,632832
2002,IL,SOYBEANS,Macon,448119
2002,IL,SOYBEANS,Macoupin,683806
2002,IL,SOYBEANS,Madison,581311
2002,IL,SOYBEANS,Marion,516502
2002,IL,SOYBEANS,Marshall,388200
2002,IL,SOYBEANS,Mason,304481
2002,IL,SOYBEANS,Massac,186675
2002,IL,SOYBEANS,McDonough,302696
2002,IL,SOYBEANS,McHenry,476603
2002,IL,SOYBEANS,McLean,1133077
2002,IL,SOYBEANS,Menard,265336
2002,IL,SOYBEANS,Mercer,618900
2002,IL,SOYBEANS,Monroe,375534
2002,IL,SOYBEANS,Montgomery,629940
2002,IL,SOYBEANS,Morgan,261674
2002,IL,SOYBEANS,Moultrie,291854
2002,IL,SOYBEANS,Ogle,670717
2002,IL,SOYBEANS,Peoria,221059
2002,IL,SOYBEANS,Perry,256252
2002,IL,SOYBEANS,Piatt,440247
2002,IL,SOYBEANS,Pike,385486
2002,IL,SOYBEANS,Pope,91715
2002,IL,SOYBEANS,Pulaski,113526
2002,IL,SOYBEANS,Putnam,128668
2002,IL,SOYBEANS,Randolph,292570
2002,IL,SOYBEANS,Richland,417411
2002,IL,SOYBEANS,Rock Island,265316
2002,IL,SOYBEANS,Saline,333256
2002,IL,SOYBEANS,Sangamon,481975
2002,IL,SOYBEANS,Schuyler,211571
2002,IL,SOYBEANS,Scott,172441
2002,IL,SOYBEANS,Shelby,702386
2002,IL,SOYBEANS,St Clair,387563
2002,IL,SOYBEANS,Stark,284595
2002,IL,SOYBEANS,Stephenson,356695
2002,IL,SOYBEANS,Tazewell,383064
2002,IL,SOYBEANS,Union,185633
2002,IL,SOYBEANS,Vermilion,938257
2002,IL,SOYBEANS,Wabash,238557
2002,IL,SOYBEANS,Warren,440547
2002,IL,SOYBEANS,Washington,576288
2002,IL,SOYBEANS,Wayne,1332182
2002,IL,SOYBEANS,White,787012
2002,IL,SOYBEANS,Whiteside,577866
2002,IL,SOYBEANS,Will,597116
2002,IL,SOYBEANS,Williamson,233365
2002,IL,SOYBEANS,Winnebago,395509
2002,IL,SOYBEANS,Woodford,546916
2002,IL,WHEAT,Adams,26687
2002,IL,WHEAT,Alexander,3990
2002,IL,WHEAT,Bond,180259
2002,IL,WHEAT,Boone,15899
2002,IL,WHEAT,Brown,3766
2002,IL,WHEAT,Bureau,18045
2002,IL,WHEAT,Carroll,1052
2002,IL,WHEAT,Cass,5889
2002,IL,WHEAT,Champaign,9180
2002,IL,WHEAT,Christian,8722
2002,IL,WHEAT,Clark,12016
2002,IL,WHEAT,Clay,43290
2002,IL,WHEAT,Clinton,187078
2002,IL,WHEAT,Coles,0
2002,IL,WHEAT,Cook,3089
2002,IL,WHEAT,Crawford,9960
2002,IL,WHEAT,Cumberland,1381
2002,IL,WHEAT,De Kalb,27441
2002,IL,WHEAT,De Witt,1018
2002,IL,WHEAT,Douglas,1588
2002,IL,WHEAT,Edgar,1387
2002,IL,WHEAT,Edwards,9778
2002,IL,WHEAT,Effingham,26039
2002,IL,WHEAT,Fayette,84256
2002,IL,WHEAT,Ford,27827
2002,IL,WHEAT,Franklin,10609
2002,IL,WHEAT,Fulton,2280
2002,IL,WHEAT,Gallatin,24407
2002,IL,WHEAT,Greene,6283
2002,IL,WHEAT,Grundy,1329
2002,IL,WHEAT,Hamilton,58343
2002,IL,WHEAT,Hancock,8372
2002,IL,WHEAT,Henderson,2992
2002,IL,WHEAT,Henry,6416
2002,IL,WHEAT,Iroquois,33364
2002,IL,WHEAT,Jackson,16813
2002,IL,WHEAT,Jasper,8267
2002,IL,WHEAT,Jefferson,48001
2002,IL,WHEAT,Jersey,15952
2002,IL,WHEAT,Jo Daviess,886
2002,IL,WHEAT,Johnson,2894
2002,IL,WHEAT,Kane,21163
2002,IL,WHEAT,Kankakee,54046
2002,IL,WHEAT,Kendall,11860
2002,IL,WHEAT,Knox,6416
2002,IL,WHEAT,La Salle,16439
2002,IL,WHEAT,Lake,1304
2002,IL,WHEAT,Lawrence,36474
2002,IL,WHEAT,Lee,7998
2002,IL,WHEAT,Livingston,79071
2002,IL,WHEAT,Logan,3515
2002,IL,WHEAT,Macon,2030
2002,IL,WHEAT,Macoupin,16817
2002,IL,WHEAT,Madison,70212
2002,IL,WHEAT,Marion,56534
2002,IL,WHEAT,Marshall,2439
2002,IL,WHEAT,Mason,14599
2002,IL,WHEAT,Massac,12565
2002,IL,WHEAT,McDonough,2339
2002,IL,WHEAT,McHenry,23778
2002,IL,WHEAT,McLean,7235
2002,IL,WHEAT,Menard,3604
2002,IL,WHEAT,Mercer,3066
2002,IL,WHEAT,Monroe,67994
2002,IL,WHEAT,Morgan,2478
2002,IL,WHEAT,Moultrie,1953
2002,IL,WHEAT,Ogle,21549
2002,IL,WHEAT,Peoria,11458
2002,IL,WHEAT,Perry,15644
2002,IL,WHEAT,Piatt,2362
2002,IL,WHEAT,Pike,3982
2002,IL,WHEAT,Pope,0
2002,IL,WHEAT,Pulaski,9589
2002,IL,WHEAT,Putnam,1241
2002,IL,WHEAT,Randolph,29014
2002,IL,WHEAT,Richland,16045
2002,IL,WHEAT,Rock Island,1465
2002,IL,WHEAT,Saline,7545
2002,IL,WHEAT,Schuyler,9798
2002,IL,WHEAT,Scott,1167
2002,IL,WHEAT,St Clair,40944
2002,IL,WHEAT,Stark,2457
2002,IL,WHEAT,Stephenson,4983
2002,IL,WHEAT,Tazewell,6000
2002,IL,WHEAT,Union,3338
2002,IL,WHEAT,Vermilion,19104
2002,IL,WHEAT,Wabash,9934
2002,IL,WHEAT,Warren,3271
2002,IL,WHEAT,Washington,154508
2002,IL,WHEAT,Wayne,53690
2002,IL,WHEAT,White,37256
2002,IL,WHEAT,Whiteside,19073
2002,IL,WHEAT,Will,76662
2002,IL,WHEAT,Williamson,1989
2002,IL,WHEAT,Winnebago,14110
2002,IL,WHEAT,Woodford,16401
2002,IN,CORN,Adams,372511
2002,IN,CORN,Allen,367968
2002,IN,CORN,Bartholomew,671256
2002,IN,CORN,Benton,1766330
2002,IN,CORN,Blackford,303040
2002,IN,CORN,Boone,1623169
2002,IN,CORN,Carroll,1278558
2002,IN,CORN,Cass,808386
2002,IN,CORN,Clay,488027
2002,IN,CORN,Clinton,1353505
2002,IN,CORN,Daviess,1482461
2002,IN,CORN,De Kalb,303807
2002,IN,CORN,Decatur,995728
2002,IN,CORN,Delaware,617323
2002,IN,CORN,Dubois,444622
2002,IN,CORN,Elkhart,265754
2002,IN,CORN,Fayette,278714
2002,IN,CORN,Fountain,1251895
2002,IN,CORN,Franklin,249190
2002,IN,CORN,Fulton,665081
2002,IN,CORN,Gibson,871383
2002,IN,CORN,Grant,714535
2002,IN,CORN,Greene,853014
2002,IN,CORN,Hamilton,530808
2002,IN,CORN,Hancock,771413
2002,IN,CORN,Harrison,321661
2002,IN,CORN,Hendricks,1245468
2002,IN,CORN,Henry,849173
2002,IN,CORN,Howard,498019
2002,IN,CORN,Huntington,612831
2002,IN,CORN,Jackson,836907
2002,IN,CORN,Jasper,1853133
2002,IN,CORN,Jay,891658
2002,IN,CORN,Jefferson,229728
2002,IN,CORN,Jennings,563302
2002,IN,CORN,Johnson,467411
2002,IN,CORN,Knox,1279841
2002,IN,CORN,La Porte,887323
2002,IN,CORN,LaGrange,413718
2002,IN,CORN,Lake,632205
2002,IN,CORN,Lawrence,193947
2002,IN,CORN,Madison,748948
2002,IN,CORN,Marion,76414
2002,IN,CORN,Marshall,617279
2002,IN,CORN,Martin,249819
2002,IN,CORN,Miami,577369
2002,IN,CORN,Monroe,34754
2002,IN,CORN,Montgomery,1498115
2002,IN,CORN,Morgan,389063
2002,IN,CORN,Newton,1341558
2002,IN,CORN,Orange,192279
2002,IN,CORN,Owen,244279
2002,IN,CORN,Parke,682241
2002,IN,CORN,Pike,358314
2002,IN,CORN,Porter,442714
2002,IN,CORN,Posey,404652
2002,IN,CORN,Pulaski,1149512
2002,IN,CORN,Putnam,713797
2002,IN,CORN,Randolph,786448
2002,IN,CORN,Ripley,666753
2002,IN,CORN,Rush,780376
2002,IN,CORN,Scott,107914
2002,IN,CORN,Shelby,1096089
2002,IN,CORN,Spencer,703075
2002,IN,CORN,St Joseph,451277
2002,IN,CORN,Starke,426295
2002,IN,CORN,Steuben,210357
2002,IN,CORN,Sullivan,967290
2002,IN,CORN,Switzerland,81898
2002,IN,CORN,Tippecanoe,1368990
2002,IN,CORN,Tipton,313119
2002,IN,CORN,Union,179591
2002,IN,CORN,Vanderburgh,129707
2002,IN,CORN,Vermillion,552131
2002,IN,CORN,Vigo,582018
2002,IN,CORN,Wabash,736079
2002,IN,CORN,Warren,1477009
2002,IN,CORN,Warrick,393934
2002,IN,CORN,Washington,425284
2002,IN,CORN,Wayne,650080
2002,IN,CORN,Wells,569230
2002,IN,CORN,White,1771473
2002,IN,CORN,Whitley,515605
2002,IN,SOYBEANS,Adams,335509
2002,IN,SOYBEANS,Allen,345915
2002,IN,SOYBEANS,Bartholomew,505126
2002,IN,SOYBEANS,Benton,713106
2002,IN,SOYBEANS,Blackford,315199
2002,IN,SOYBEANS,Boone,836015
2002,IN,SOYBEANS,Carroll,555161
2002,IN,SOYBEANS,Cass,360361
2002,IN,SOYBEANS,Clark,247491
2002,IN,SOYBEANS,Clay,335234
2002,IN,SOYBEANS,Clinton,685023
2002,IN,SOYBEANS,Daviess,603095
2002,IN,SOYBEANS,De Kalb,316304
2002,IN,SOYBEANS,Dearborn,60624
2002,IN,SOYBEANS,Decatur,542950
2002,IN,SOYBEANS,Delaware,573093
2002,IN,SOYBEANS,Dubois,235411
2002,IN,SOYBEANS,Elkhart,177009
2002,IN,SOYBEANS,Fayette,180682
2002,IN,SOYBEANS,Fountain,448857
2002,IN,SOYBEANS,Franklin,152653
2002,IN,SOYBEANS,Fulton,299395
2002,IN,SOYBEANS,Gibson,555829
2002,IN,SOYBEANS,Grant,657063
2002,IN,SOYBEANS,Greene,408935
2002,IN,SOYBEANS,Hamilton,386539
2002,IN,SOYBEANS,Hancock,524247
2002,IN,SOYBEANS,Hendricks,498087
2002,IN,SOYBEANS,Henry,550883
2002,IN,SOYBEANS,Howard,210172
2002,IN,SOYBEANS,Huntington,622200
2002,IN,SOYBEANS,Jackson,674317
2002,IN,SOYBEANS,Jasper,804790
2002,IN,SOYBEANS,Jay,637560
2002,IN,SOYBEANS,Jefferson,393247
2002,IN,SOYBEANS,Jennings,465089
2002,IN,SOYBEANS,Johnson,241182
2002,IN,SOYBEANS,Knox,721023
2002,IN,SOYBEANS,Kosciusko,406784
2002,IN,SOYBEANS,La Porte,360608
2002,IN,SOYBEANS,LaGrange,230676
2002,IN,SOYBEANS,Lake,284784
2002,IN,SOYBEANS,Lawrence,137155
2002,IN,SOYBEANS,Madison,591831
2002,IN,SOYBEANS,Marion,49820
2002,IN,SOYBEANS,Marshall,265419
2002,IN,SOYBEANS,Martin,119994
2002,IN,SOYBEANS,Miami,445782
2002,IN,SOYBEANS,Monroe,45141
2002,IN,SOYBEANS,Montgomery,578737
2002,IN,SOYBEANS,Morgan,262385
2002,IN,SOYBEANS,Newton,475032
2002,IN,SOYBEANS,Orange,98701
2002,IN,SOYBEANS,Owen,167642
2002,IN,SOYBEANS,Parke,341000
2002,IN,SOYBEANS,Perry,74271
2002,IN,SOYBEANS,Pike,232895
2002,IN,SOYBEANS,Porter,213240
2002,IN,SOYBEANS,Posey,239106
2002,IN,SOYBEANS,Pulaski,471556
2002,IN,SOYBEANS,Putnam,303562
2002,IN,SOYBEANS,Randolph,566554
2002,IN,SOYBEANS,Ripley,425622
2002,IN,SOYBEANS,Rush,458194
2002,IN,SOYBEANS,Scott,176642
2002,IN,SOYBEANS,Shelby,557934
2002,IN,SOYBEANS,St Joseph,236708
2002,IN,SOYBEANS,Starke,168052
2002,IN,SOYBEANS,Steuben,133552
2002,IN,SOYBEANS,Sullivan,576008
2002,IN,SOYBEANS,Switzerland,92109
2002,IN,SOYBEANS,Tippecanoe,575779
2002,IN,SOYBEANS,Tipton,185712
2002,IN,SOYBEANS,Union,107638
2002,IN,SOYBEANS,Vanderburgh,123739
2002,IN,SOYBEANS,Vermillion,176651
2002,IN,SOYBEANS,Vigo,367873
2002,IN,SOYBEANS,Wabash,485982
2002,IN,SOYBEANS,Warren,467081
2002,IN,SOYBEANS,Warrick,235816
2002,IN,SOYBEANS,Washington,351042
2002,IN,SOYBEANS,Wayne,435576
2002,IN,SOYBEANS,Wells,520663
2002,IN,SOYBEANS,White,781285
2002,IN,SOYBEANS,Whitley,452815
2002,IN,WHEAT,Adams,12492
2002,IN,WHEAT,Allen,8525
2002,IN,WHEAT,Bartholomew,9502
2002,IN,WHEAT,Benton,5611
2002,IN,WHEAT,Blackford,1769
2002,IN,WHEAT,Boone,3049
2002,IN,WHEAT,Carroll,10532
2002,IN,WHEAT,Cass,6177
2002,IN,WHEAT,Clark,8879
2002,IN,WHEAT,Clay,7792
2002,IN,WHEAT,Clinton,7351
2002,IN,WHEAT,Daviess,13579
2002,IN,WHEAT,De Kalb,7311
2002,IN,WHEAT,Dearborn,0
2002,IN,WHEAT,Decatur,12825
2002,IN,WHEAT,Delaware,4283
2002,IN,WHEAT,Dubois,7695
2002,IN,WHEAT,Elkhart,117
2002,IN,WHEAT,Fayette,6115
2002,IN,WHEAT,Fountain,6429
2002,IN,WHEAT,Franklin,1163
2002,IN,WHEAT,Fulton,2125
2002,IN,WHEAT,Gibson,46392
2002,IN,WHEAT,Grant,3396
2002,IN,WHEAT,Greene,7763
2002,IN,WHEAT,Hamilton,2582
2002,IN,WHEAT,Hancock,4779
2002,IN,WHEAT,Harrison,15570
2002,IN,WHEAT,Hendricks,1312
2002,IN,WHEAT,Henry,9289
2002,IN,WHEAT,Howard,1672
2002,IN,WHEAT,Huntington,1545
2002,IN,WHEAT,Jackson,8045
2002,IN,WHEAT,Jasper,5339
2002,IN,WHEAT,Jay,18380
2002,IN,WHEAT,Jefferson,8178
2002,IN,WHEAT,Jennings,5814
2002,IN,WHEAT,Johnson,3272
2002,IN,WHEAT,Knox,54852
2002,IN,WHEAT,Kosciusko,2886
2002,IN,WHEAT,La Porte,3292
2002,IN,WHEAT,Lake,10974
2002,IN,WHEAT,Lawrence,1179
2002,IN,WHEAT,Madison,2072
2002,IN,WHEAT,Marion,1393
2002,IN,WHEAT,Marshall,3928
2002,IN,WHEAT,Martin,51
2002,IN,WHEAT,Miami,3872
2002,IN,WHEAT,Monroe,846
2002,IN,WHEAT,Montgomery,2165
2002,IN,WHEAT,Morgan,1481
2002,IN,WHEAT,Newton,6448
2002,IN,WHEAT,Noble,423
2002,IN,WHEAT,Orange,2267
2002,IN,WHEAT,Owen,4508
